HOUSEID,HHFAMINC,HHSIZE,HHVEHCNT,URBRUR,MSASIZE,TRAVDAY,TRPMILES,VEHAGE,VEHOWNED,VEHFUEL,DRIVINGOCCUPATION,LIF_CYC,LAST30_PT,LAST30_BIKE,LAST30_ESCT,LAST30_RDSHR,LAST30_TAXI,LAST30_WALK,BIKETRANSIT,DRIVER,TRPTRANS,CONDNONE,CONDTRAV,COV1_PT,COV2_PT
9000047258,10,3,2,1,5,3,11.19763828,3,2,1,-1,4,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047258,10,3,2,1,5,3,0.65692977,3,2,1,-1,4,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047258,10,3,2,1,5,3,1.057799876,3,2,1,-1,4,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047258,10,3,2,1,5,3,6.759477937,3,2,1,-1,4,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047281,6,1,1,1,6,7,0.711000622,8,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000047291,4,1,1,2,1,2,0.296457427,5,1,1,2,1,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047318,3,3,2,1,4,2,11.98943443,14,1,6,-1,2,2,2,2,2,2,1,-1,2,3,2,1,3,1
9000047318,3,3,2,1,4,2,10.84151647,14,1,6,-1,2,2,2,2,2,2,1,-1,2,3,2,1,3,1
9000047318,3,3,2,1,4,2,1.359229335,14,1,6,-1,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000047318,3,3,2,1,4,2,1.074580485,14,1,6,-1,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000047320,6,1,1,1,2,4,5.403356122,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,1.22622747,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,1.22311995,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,2.549409571,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,6.228713487,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,5.399627098,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047320,6,1,1,1,2,4,4.671845867,10,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,3
9000047323,7,2,2,1,5,5,2.057799876,7,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047323,7,2,2,1,5,5,20.8303294,7,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047323,7,2,2,1,5,5,11.64263518,7,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047323,7,2,2,1,5,5,25.5537601,7,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047325,7,3,2,1,4,2,35.0149161,9,1,1,1,4,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000047325,7,3,2,1,4,2,34.48850218,9,1,1,1,4,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000047329,10,3,2,1,5,2,5.389061529,3,1,1,2,4,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000047357,8,2,2,1,5,5,23.09011809,6,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,1,2
9000047357,8,2,2,1,5,5,6.075201989,6,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,1,2
9000047357,8,2,2,1,5,5,0.771908017,6,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,1,2
9000047357,8,2,2,1,5,5,21.48663766,6,1,1,2,2,1,2,2,2,2,1,-1,1,1,-1,-1,1,2
9000047357,8,2,2,1,5,5,3.191423244,6,1,1,2,2,1,2,2,2,2,1,-1,1,3,-1,-1,1,2
9000047357,8,2,2,1,5,5,0.61839652,6,1,1,2,2,1,2,2,2,2,1,-1,1,3,-1,-1,1,2
9000047357,8,2,2,1,5,5,3.142945929,6,1,1,2,2,1,2,2,2,2,1,-1,1,3,-1,-1,1,2
9000047360,9,2,2,1,1,6,0.90615289,1,2,1,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047371,3,1,1,1,1,1,3.697327533,14,1,1,-1,9,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047389,9,5,3,1,5,1,3.994406464,4,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000047389,9,5,3,1,5,1,5.487259167,4,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000047389,9,5,3,1,5,1,9.101305158,4,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000047389,9,5,3,1,5,1,31.04536979,4,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000047389,9,5,3,1,5,1,30.53076445,4,1,1,2,6,2,2,2,2,2,2,-1,1,3,-1,-1,2,-1
9000047405,10,2,3,1,1,7,2.479801119,6,1,1,-1,10,2,2,2,2,2,2,-1,1,1,2,1,4,-1
9000047406,2,2,1,2,6,5,9.185208204,16,1,1,-1,10,2,2,2,2,2,2,-1,1,1,1,2,1,-9
9000047407,6,2,1,1,2,3,0.697949037,15,1,6,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000047407,6,2,1,1,2,3,0.558110628,15,1,6,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000047414,1,3,1,1,4,4,9.359850839,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,1.489123679,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,8.752019888,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,4.612802983,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,2.290242387,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,6.13238036,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,4.951522685,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,5.111870727,10,1,1,-1,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047414,1,3,1,1,4,4,8.242386576,10,1,1,-1,5,2,2,2,2,2,2,-1,2,1,-1,-1,4,-1
9000047416,8,3,1,1,4,7,21.41454319,17,1,1,2,5,2,1,2,1,2,1,4,1,3,-1,-1,3,1
9000047416,8,3,1,1,4,7,21.4307023,17,1,1,2,5,2,1,2,1,2,1,4,1,3,-1,-1,3,1
9000047419,6,3,4,1,4,3,15.2007458,16,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047419,6,3,4,1,4,3,3.860783095,16,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047419,6,3,4,1,4,3,19.03480423,16,1,1,-1,2,2,2,2,2,2,2,-1,1,4,-1,-1,2,-1
9000047427,5,2,1,1,3,2,1.934120572,30,1,1,-1,10,2,2,2,2,2,2,-1,1,4,2,1,4,-1
9000047461,10,2,2,1,2,4,13.12057178,2,1,1,-1,10,2,2,2,2,1,1,-1,1,3,-1,-1,2,-1
9000047461,10,2,2,1,2,4,13.20882536,2,1,1,-1,10,2,2,2,2,1,1,-1,1,3,-1,-1,2,-1
9000047461,10,2,2,1,2,4,6.625854568,2,1,1,-1,10,2,2,2,2,1,1,-1,1,21,-1,-1,2,-1
9000047492,7,2,5,1,1,7,2.272840273,40,1,1,2,10,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047492,7,2,5,1,1,7,0.959602237,40,1,1,2,10,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047492,7,2,5,1,1,7,0.300186451,40,1,1,2,10,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047492,7,2,5,1,1,7,1.402734618,40,1,1,2,10,2,2,2,2,2,1,-1,1,4,-1,-1,4,-1
9000047515,10,4,2,1,2,1,0.766935985,10,1,1,2,4,2,2,2,2,2,2,-1,1,20,-1,-1,4,-1
9000047515,10,4,2,1,2,1,0.768800497,10,1,1,2,4,2,2,2,2,2,2,-1,1,20,-1,-1,4,-1
9000047519,6,2,1,2,1,3,10.59912989,17,1,6,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000047519,6,2,1,2,1,3,10.85270354,17,1,6,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,3,3
9000047528,10,2,1,1,5,3,20.35985084,5,1,1,2,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047528,10,2,1,1,5,3,2.33996271,5,1,1,2,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047528,10,2,1,1,5,3,20.28340584,5,1,1,2,2,1,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047549,10,9,3,1,5,1,19.08017402,3,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047549,10,9,3,1,5,1,18.8303294,3,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,2,-1
9000047549,10,9,3,1,5,1,6.8154133,3,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,2,-1
9000047549,10,9,3,1,5,1,6.734617775,3,1,1,2,4,2,2,2,2,2,1,-1,1,2,-1,-1,2,-1
9000047589,11,2,2,1,5,5,1.62771908,3,1,5,2,2,2,2,2,2,2,1,-1,1,20,-1,-1,3,1
9000047589,11,2,2,1,5,5,1.74456184,3,1,5,2,2,2,2,2,2,2,1,-1,1,20,-1,-1,3,1
9000047595,8,3,2,1,4,3,4.244872592,1,2,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047595,8,3,2,1,4,3,4.302050963,1,2,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047595,8,3,2,1,4,3,1.036668738,1,2,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047595,8,3,2,1,4,3,22.85083903,1,2,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047595,8,3,2,1,4,3,23.19763828,1,2,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047606,10,3,1,1,4,4,14.48912368,4,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047606,10,3,1,1,4,4,14.10503418,4,1,1,2,4,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047612,11,2,2,1,4,2,14.9384711,1,2,1,2,2,2,1,2,1,2,1,1,1,3,-1,-1,4,-1
9000047612,11,2,2,1,4,2,14.75264139,1,2,1,2,2,2,1,2,1,2,1,1,1,3,-1,-1,4,-1
9000047615,9,4,3,1,4,3,12.54257303,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047615,9,4,3,1,4,3,30.72218769,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047615,9,4,3,1,4,3,31.75823493,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047647,5,2,1,1,1,5,2.233685519,9,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047647,5,2,1,1,1,5,1.617775016,9,1,1,2,2,2,2,2,2,2,1,-1,2,20,-1,-1,4,-1
9000047647,5,2,1,1,1,5,2.00621504,9,1,1,2,2,2,2,2,2,2,1,-1,2,20,-1,-1,4,-1
9000047665,8,1,1,1,3,2,18.50031075,7,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000047665,8,1,1,1,3,2,17.8924798,7,1,1,2,1,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000047671,5,4,3,1,5,7,3.793039155,1,1,1,1,4,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047671,5,4,3,1,5,7,4.096333126,1,1,1,1,4,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047671,5,4,3,1,5,7,6.629583592,1,1,1,1,4,2,2,2,2,2,2,-1,-1,1,-1,-1,4,-1
9000047677,9,2,2,2,1,2,1.200124301,9,2,6,2,2,2,2,2,2,2,1,-1,1,20,-1,-1,2,-1
9000047677,9,2,2,2,1,2,0.620882536,9,2,6,2,2,2,2,2,2,2,1,-1,1,20,-1,-1,2,-1
9000047677,9,2,2,2,1,2,0.353635799,9,2,6,2,2,2,2,2,2,2,1,-1,1,20,-1,-1,2,-1
9000047677,9,2,2,2,1,2,0.525170914,9,2,6,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,2,-1
9000047692,11,5,2,1,5,2,5.897451833,1,2,1,2,6,2,2,2,2,2,1,-1,1,2,-1,-1,3,1
9000047692,11,5,2,1,5,2,2.992541952,1,2,1,2,6,2,2,2,2,2,1,-1,2,9,-1,-1,3,1
9000047692,11,5,2,1,5,2,2.974518334,1,2,1,2,6,2,2,2,2,2,1,-1,2,9,-1,-1,3,1
9000047692,11,5,2,1,5,2,1.685518956,1,2,1,2,6,2,2,2,2,2,1,-1,-1,2,-1,-1,3,1
9000047692,11,5,2,1,5,2,1.90926041,1,2,1,2,6,2,2,2,2,2,1,-1,-1,9,-1,-1,3,1
9000047692,11,5,2,1,5,2,1.431323804,1,2,1,2,6,2,2,2,2,2,1,-1,-1,9,-1,-1,3,1
9000047718,9,2,2,1,4,2,10.72653822,1,2,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,3,2
9000047718,9,2,2,1,4,2,10.96830329,1,2,1,2,2,2,2,2,2,2,1,-1,1,4,-1,-1,3,2
9000047718,9,2,2,1,4,2,13.29086389,1,2,1,2,2,2,2,2,2,2,1,-1,1,3,-1,-1,3,2
9000047718,9,2,2,1,4,2,13.18831572,1,2,1,2,2,2,2,2,2,2,1,-1,1,3,-1,-1,3,2
9000047735,9,5,1,1,4,3,1.521441889,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000047735,9,5,1,1,4,3,1.515226849,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000047735,9,5,1,1,4,3,23.47917961,3,1,1,2,6,2,2,2,2,2,1,-1,1,3,-1,-1,3,3
9000047735,9,5,1,1,4,3,10.69359851,3,1,1,2,6,2,2,2,2,2,1,-1,-1,9,-1,-1,3,3
9000047735,9,5,1,1,4,3,10.7377253,3,1,1,2,6,2,2,2,2,2,1,-1,-1,9,-1,-1,3,3
9000047736,10,3,3,1,3,1,22.41019267,9,1,1,2,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000047736,10,3,3,1,3,1,22.31510255,9,1,1,2,10,2,2,2,2,2,2,-1,1,4,-1,-1,4,-1
9000047739,7,2,2,1,5,4,1.144810441,9,1,6,-1,10,2,1,2,1,1,1,5,1,3,1,2,3,2
9000047739,7,2,2,1,5,4,3.380360472,9,1,6,-1,10,2,1,2,1,1,1,5,1,3,1,2,3,2
9000047762,6,1,1,1,1,6,10.77315103,5,1,1,2,9,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047762,6,1,1,1,1,6,8.722187694,5,1,1,2,9,2,2,2,2,2,1,-1,1,3,-1,-1,4,-1
9000047778,6,4,2,1,4,5,5.833436917,19,1,1,2,6,1,2,2,2,2,1,-1,1,1,-1,-1,1,3
9000047778,6,4,2,1,4,5,0.262896209,19,1,1,2,6,1,2,2,2,2,1,-1,1,20,-1,-1,1,3
9000047783,8,2,3,2,4,2,7.438160348,10,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047783,8,2,3,2,4,2,7.444375388,10,1,1,-1,10,2,2,2,2,2,1,-1,1,3,-1,-1,2,-1
9000047794,11,2,1,1,5,2,8.66314481,13,1,1,2,10,1,1,2,2,2,1,4,1,11,-1,-1,3,1
9000047794,11,2,1,1,5,2,8.651957738,13,1,1,2,10,1,1,2,2,2,1,4,1,11,-1,-1,3,1
9000047794,11,2,1,1,5,2,0.456805469,13,1,1,2,10,1,1,2,2,2,1,4,1,20,-1,-1,3,1
9000047794,11,2,1,1,5,2,0.519577377,13,1,1,2,10,1,1,2,2,2,1,4,1,20,-1,-1,3,1
9000047808,7,2,2,1,4,4,1.247358608,1,2,1,2,2,1,1,1,1,2,1,4,1,1,-1,-1,3,3
9000047808,7,2,2,1,4,4,1.481665631,1,2,1,2,2,1,1,1,1,2,1,4,1,1,-1,-1,3,3
9000047817,3,2,4,2,4,1,12.45866998,40,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000047817,3,2,4,2,4,1,16.40584214,40,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,4,-1
9000047867,7,4,3,2,6,7,1.573101693,5,1,4,2,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047867,7,4,3,2,6,7,2.114356743,5,1,4,2,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047867,7,4,3,2,6,7,17.70975761,5,1,4,2,5,2,2,2,2,2,2,-1,1,1,-1,-1,4,-1
9000047867,7,4,3,2,6,7,32.9080174,5,1,4,2,5,2,2,2,2,2,2,-1,-1,1,-1,-1,4,-1
9000047867,7,4,3,2,6,7,32.6308266,5,1,4,2,5,2,2,2,2,2,2,-1,-1,1,-1,-1,4,-1
9000047896,5,2,2,1,3,1,7.073958981,10,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047896,5,2,2,1,3,1,7.073337477,10,1,1,-1,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047899,6,3,2,1,5,2,6.539465507,5,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,3,3
9000047899,6,3,2,1,5,2,6.80919826,5,1,1,2,6,2,2,2,2,2,2,-1,1,1,-1,-1,3,3
9000047899,6,3,2,1,5,2,2.129894344,5,1,1,2,6,2,2,2,2,2,2,-1,-1,9,-1,-1,3,3
9000047899,6,3,2,1,5,2,2.144188937,5,1,1,2,6,2,2,2,2,2,2,-1,-1,9,-1,-1,3,3
9000047929,7,1,2,2,6,5,37.61155998,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,5.569919204,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,1.342448726,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,1.819142324,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,5.270354257,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,12.58669981,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,12.43318832,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,1.237414543,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,15.57116221,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047929,7,1,2,2,6,5,19.56432567,1,2,1,1,1,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000047930,4,1,1,1,2,4,1.902423866,11,1,1,2,1,2,1,2,2,2,1,2,1,1,-1,-1,2,-1
9000047930,4,1,1,1,2,4,1.928527035,11,1,1,2,1,2,1,2,2,2,1,2,1,1,-1,-1,2,-1
9000047941,5,2,2,1,5,6,1.81852082,9,1,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047941,5,2,2,1,5,6,1.843380982,9,1,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047941,5,2,2,1,5,6,3.148539466,9,1,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047941,5,2,2,1,5,6,3.194530764,9,1,6,-1,10,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000047965,11,2,2,1,4,2,4.940957116,6,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047965,11,2,2,1,4,2,5.047855811,6,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047965,11,2,2,1,4,2,3.383467993,6,1,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047968,1,1,1,1,5,1,19.84400249,1,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047968,1,1,1,1,5,1,15.84089497,1,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000047970,1,3,1,1,5,7,101.535115,7,2,1,2,8,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000047970,1,3,1,1,5,7,97.57986327,7,2,1,2,8,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000047970,1,3,1,1,5,7,8.629583592,7,2,1,2,8,2,2,2,1,2,2,-1,1,1,-1,-1,4,-1
9000047971,6,4,1,1,3,4,47.38222498,4,1,6,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047971,6,4,1,1,3,4,28.91112492,4,1,6,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047971,6,4,1,1,3,4,18.22871349,4,1,6,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047971,6,4,1,1,3,4,1.931013052,4,1,6,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047971,6,4,1,1,3,4,1.942200124,4,1,6,2,6,2,2,2,1,2,1,-1,1,1,-1,-1,3,2
9000047971,6,4,1,1,3,4,0.31075202,4,1,6,2,6,2,2,2,1,2,1,-1,2,20,-1,-1,3,2
9000047971,6,4,1,1,3,4,0.307022996,4,1,6,2,6,2,2,2,1,2,1,-1,2,20,-1,-1,3,2
9000047971,6,4,1,1,3,4,0.471721566,4,1,6,2,6,2,2,2,1,2,1,-1,-1,9,-1,-1,3,2
9000047971,6,4,1,1,3,4,0.481665631,4,1,6,2,6,2,2,2,1,2,1,-1,-1,9,-1,-1,3,2
9000047988,11,4,2,1,4,1,5.830950901,1,1,1,2,6,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000047988,11,4,2,1,4,1,5.798011187,1,1,1,2,6,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000047988,11,4,2,1,4,1,13.45431945,1,1,1,2,6,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000047988,11,4,2,1,4,1,13.77128651,1,1,1,2,6,2,2,2,1,2,1,-1,1,3,-1,-1,4,-1
9000048005,4,1,1,1,4,3,2.66003729,12,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000048005,4,1,1,1,4,3,2.751398384,12,1,1,2,1,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000048007,11,4,1,1,5,2,7.748290864,12,1,1,2,4,1,2,2,1,1,1,-1,1,3,-1,-1,3,1
9000048007,11,4,1,1,5,2,7.752019888,12,1,1,2,4,1,2,2,1,1,1,-1,1,3,-1,-1,3,1
9000048012,6,2,2,1,5,6,1.003729024,14,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048012,6,2,2,1,5,6,1.218769422,14,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048012,6,2,2,1,5,6,2.525170914,14,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048012,6,2,2,1,5,6,2.169670603,14,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048020,5,2,2,2,4,4,3.797389683,11,2,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,2
9000048035,1,3,1,1,5,6,1.159105034,18,2,1,-1,6,2,2,2,2,2,1,-1,1,1,-1,-1,4,-1
9000048043,7,4,2,1,4,4,25.22809198,7,1,1,-1,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000048043,7,4,2,1,4,4,24.05842138,7,1,1,-1,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000048043,7,4,2,1,4,4,24.55935364,7,1,1,-1,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000048043,7,4,2,1,4,4,23.76569298,7,1,1,-1,4,2,2,2,2,2,2,-1,1,1,-1,-1,2,-1
9000048058,5,3,2,1,1,2,3.06463642,5,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048058,5,3,2,1,1,2,3.065879428,5,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048058,5,3,2,1,1,2,1.953387197,5,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048058,5,3,2,1,1,2,2.014916097,5,1,1,-1,10,2,2,2,2,2,2,-1,1,3,-1,-1,3,1
9000048068,7,2,2,1,4,4,1.389683033,6,1,1,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000048068,7,2,2,1,4,4,2.537600994,6,1,1,-1,10,2,2,2,2,2,1,-1,1,1,2,1,4,-1
9000048068,7,2,2,1,4,4,8.108141703,6,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000048068,7,2,2,1,4,4,8.216283406,6,1,1,-1,10,2,2,2,2,2,1,-1,1,3,2,1,4,-1
9000048090,7,4,4,1,6,1,5.114978247,4,1,1,2,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000048090,7,4,4,1,6,1,0.94468614,4,1,1,2,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000048090,7,4,4,1,6,1,0.898073337,4,1,1,2,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000048090,7,4,4,1,6,1,0.584835301,4,1,1,2,2,2,2,2,2,2,1,-1,1,1,2,1,3,1
9000048090,7,4,4,1,6,1,10.47110006,4,1,1,2,2,2,2,2,2,2,1,-1,1,3,2,1,3,1
9000048090,7,4,4,1,6,1,1.505904288,4,1,1,2,2,2,2,2,2,2,1,-1,1,1,2,1,3,1
9000048090,7,4,4,1,6,1,1.500310752,4,1,1,2,2,2,2,2,2,2,1,-1,1,1,2,1,3,1
9000048092,7,2,2,1,6,4,2.284027346,2,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,3
9000048092,7,2,2,1,6,4,2.548788067,2,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,3
9000048092,7,2,2,1,6,4,3.377252952,2,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,3
9000048092,7,2,2,1,6,4,3.322560597,2,1,1,-1,10,2,2,2,2,2,2,-1,1,4,-1,-1,3,3
9000048103,7,2,2,2,1,6,15.01118707,9,1,1,-1,10,2,2,2,2,2,1,-1,1,4,1,2,4,-1
9000048103,7,2,2,2,1,6,2.952765693,9,1,1,-1,10,2,2,2,2,2,1,-1,1,4,1,2,4,-1
9000048103,7,2,2,2,1,6,15.57302672,9,1,1,-1,10,2,2,2,2,2,1,-1,1,4,1,2,4,-1
9000048103,7,2,2,2,1,6,17.35487881,9,1,1,-1,10,2,2,2,2,2,1,-1,1,3,1,2,4,-1
9000048103,7,2,2,2,1,6,17.33996271,9,1,1,-1,10,2,2,2,2,2,1,-1,1,3,1,2,4,-1
